tracking_id,datetime,windmill_generated_power(kW/h)
WM_8846,2019-01-09 11:33:20,8.410749
WM_11739,2019-01-31 17:13:20,11.901485
WM_4651,2018-12-08 04:03:20,11.823307
WM_34221,2019-08-08 03:33:20,4.9326053
WM_21598,2019-05-04 16:03:20,3.511591
WM_17096,2019-03-15 17:13:20,2.5446422
WM_36885,2019-08-27 08:33:20,3.1705728
WM_17133,2019-03-17 11:03:20,2.4450755
WM_18435,2019-03-27 03:03:20,5.3284717
WM_25485,2019-06-02 17:03:20,4.778954
WM_35606,2019-08-18 09:53:20,2.7412882
WM_23893,2019-05-20 21:43:20,6.8095894
WM_22629,2019-05-11 23:53:20,4.2560377
WM_25692,2019-06-04 10:53:20,3.8828847
WM_1229,2018-11-09 18:53:20,3.696643
WM_25244,2019-05-31 16:53:20,3.25068
WM_8371,2019-01-06 01:23:20,10.487209
WM_5015,2018-12-10 19:23:20,7.3847203
WM_24323,2019-05-23 21:53:20,6.5194182
WM_36410,2019-08-24 00:43:20,8.464323
WM_31400,2019-07-16 12:33:20,6.9362717
WM_28932,2019-06-28 19:03:20,4.0687656
WM_4302,2018-12-05 14:13:20,9.515842
WM_28512,2019-06-25 17:43:20,6.7304587
WM_27508,2019-06-18 08:33:20,5.7923326
WM_35988,2019-08-21 01:43:20,5.289432
WM_14711,2019-02-22 08:43:20,9.422042
WM_21235,2019-05-01 09:23:20,2.4004142
WM_13851,2019-02-16 00:43:20,9.474394
WM_18491,2019-03-27 12:23:20,3.230813
WM_32578,2019-07-26 23:53:20,8.141406
WM_11190,2019-01-26 14:43:20,15.265916
WM_8389,2019-01-06 04:23:20,8.110045
WM_22132,2019-05-08 09:23:20,2.5299273
WM_531,2018-11-01 23:03:20,3.6906912
WM_19365,2019-04-07 12:33:20,4.4005384
WM_27608,2019-06-19 01:53:20,7.730203
WM_22090,2019-05-08 02:23:20,4.4077873
WM_24939,2019-05-29 06:43:20,4.935353
WM_39043,2019-09-13 20:53:20,5.435944
WM_3814,2018-12-01 21:43:20,15.512538
WM_29530,2019-07-03 02:33:20,5.827355
WM_15173,2019-02-26 06:53:20,10.278882
WM_9743,2019-01-15 21:43:20,6.597263
WM_39888,2019-09-19 18:03:20,5.633307
WM_17628,2019-03-21 00:53:20,2.9379973
WM_31997,2019-07-20 18:43:20,4.0438685
WM_27289,2019-06-16 18:03:20,5.649666
WM_24519,2019-05-25 09:53:20,5.3550687
WM_5108,2018-12-11 12:03:20,8.135711
WM_38059,2019-09-06 12:33:20,3.0892954
WM_12104,2019-02-03 07:33:20,8.913042
WM_36629,2019-08-25 13:33:20,3.7116635
WM_6737,2018-12-25 12:13:20,12.038181
WM_27664,2019-06-19 15:03:20,2.545103
WM_30039,2019-07-06 17:43:20,3.7079172
WM_33449,2019-08-02 15:13:20,3.254022
WM_17763,2019-03-21 23:53:20,3.5079076
WM_3136,2018-11-26 21:23:20,5.853278
WM_23918,2019-05-21 01:53:20,6.4985356
WM_7161,2018-12-28 12:53:20,10.397177
WM_16172,2019-03-07 02:23:20,9.487827
WM_4789,2018-12-09 04:13:20,10.011391
WM_767,2018-11-05 23:23:20,8.365523
WM_5886,2018-12-19 02:43:20,8.391975
WM_21670,2019-05-05 04:13:20,4.555915
WM_18380,2019-03-26 17:53:20,3.3487706
WM_34976,2019-08-13 11:03:20,4.856308
WM_13023,2019-02-09 19:33:20,3.579425
WM_26786,2019-06-13 01:23:20,4.504371
WM_559,2018-11-02 04:03:20,4.2286234
WM_1437,2018-11-11 08:13:20,3.6256635
WM_31198,2019-07-15 02:13:20,9.00915
WM_29863,2019-07-05 11:23:20,4.9418454
WM_22804,2019-05-13 07:03:20,2.6626081
WM_5530,2018-12-16 12:43:20,5.365523
WM_17599,2019-03-20 20:03:20,3.8562493
WM_1155,2018-11-09 01:13:20,3.5313733
WM_26764,2019-06-12 21:13:20,5.3293734
WM_9054,2019-01-10 22:53:20,3.2097726
WM_18276,2019-03-26 00:33:20,4.4931107
WM_26836,2019-06-13 10:03:20,3.00428
WM_35581,2019-08-18 05:43:20,5.358723
WM_25524,2019-06-03 00:33:20,4.6888676
WM_4692,2018-12-08 10:53:20,7.779869
WM_27236,2019-06-16 09:13:20,3.1184523
WM_22754,2019-05-12 22:33:20,8.217789
WM_13368,2019-02-12 09:23:20,8.5073805
WM_2252,2018-11-17 04:13:20,7.165126
WM_23427,2019-05-17 15:13:20,4.720741
WM_27524,2019-06-18 11:13:20,6.6907578
WM_29697,2019-07-04 07:03:20,6.62138
WM_25380,2019-06-01 19:33:20,4.619001
WM_28204,2019-06-23 12:23:20,5.509537
WM_14023,2019-02-17 07:33:20,7.4319205
WM_2206,2018-11-16 20:33:20,2.5991037
WM_3465,2018-11-29 05:03:20,4.315481
WM_32006,2019-07-20 20:13:20,5.6660733
WM_12944,2019-02-09 06:03:20,4.3620434
WM_34992,2019-08-13 13:43:20,6.420609
WM_23262,2019-05-16 11:43:20,6.1013227
WM_23250,2019-05-16 09:43:20,5.1270595
WM_1929,2018-11-14 21:03:20,7.4758677
WM_5295,2018-12-14 19:43:20,2.4521918
WM_8262,2019-01-05 07:13:20,8.178015
WM_18539,2019-03-27 20:33:20,1.7501547
WM_2350,2018-11-17 20:43:20,4.854063
WM_28619,2019-06-26 12:13:20,3.4668865
WM_27078,2019-06-15 06:03:20,4.3870535
WM_9451,2019-01-13 17:23:20,7.367944
WM_58,2018-10-29 06:43:20,9.01607
WM_16950,2019-03-14 13:03:20,4.7307596
WM_40071,2019-09-21 18:43:20,8.115953
WM_40038,2019-09-21 13:13:20,5.3415136
WM_36351,2019-08-23 14:23:20,3.246506
WM_10447,2019-01-21 01:03:20,8.858828
WM_16722,2019-03-12 19:53:20,4.657651
WM_8477,2019-01-06 19:53:20,6.9192724
WM_32513,2019-07-26 13:03:20,5.310751
WM_6405,2018-12-22 22:53:20,8.045213
WM_18887,2019-04-03 15:23:20,2.503591
WM_33135,2019-07-31 09:43:20,3.260064
WM_22857,2019-05-13 15:53:20,3.7773175
WM_11019,2019-01-25 10:03:20,9.2814045
WM_11510,2019-01-30 02:23:20,9.877627
WM_16717,2019-03-12 19:03:20,5.617364
WM_13064,2019-02-10 03:03:20,7.8647146
WM_16245,2019-03-07 14:33:20,7.870712
WM_3143,2018-11-26 22:43:20,4.514911
WM_15007,2019-02-25 02:13:20,11.869976
WM_1774,2018-11-13 18:53:20,2.8860903
WM_8936,2019-01-10 02:43:20,8.130113
WM_21962,2019-05-07 05:03:20,4.634239
WM_38692,2019-09-11 02:33:20,5.0718794
WM_7357,2018-12-29 21:33:20,8.893369
WM_8641,2019-01-08 00:03:20,7.0058527
WM_6413,2018-12-23 01:13:20,9.959816
WM_8982,2019-01-10 10:33:20,5.5126686
WM_4112,2018-12-04 04:33:20,7.6812296
WM_35020,2019-08-13 18:23:20,6.4929714
WM_19615,2019-04-15 04:33:20,1.875889
WM_11160,2019-01-26 09:43:20,11.341207
WM_19560,2019-04-09 00:53:20,3.129148
WM_28838,2019-06-28 03:13:20,4.648562
WM_37144,2019-08-31 04:03:20,5.305132
WM_32438,2019-07-23 22:13:20,6.419692
WM_14876,2019-02-23 19:13:20,2.9442198
WM_10012,2019-01-17 23:03:20,7.1051536
WM_39432,2019-09-16 14:03:20,2.4770095
WM_35512,2019-08-17 18:13:20,6.304027
WM_22121,2019-05-08 07:33:20,2.2478538
WM_27921,2019-06-21 10:53:20,6.797335
WM_19549,2019-04-08 23:03:20,4.566789
WM_9684,2019-01-15 10:23:20,8.704156
WM_33329,2019-08-01 19:03:20,5.3867626
WM_8390,2019-01-06 04:33:20,8.322616
WM_38986,2019-09-13 11:23:20,3.2030747
WM_39085,2019-09-14 03:53:20,4.6664977
WM_37392,2019-09-01 21:23:20,8.466377
WM_17202,2019-03-17 22:33:20,3.268593
WM_24781,2019-05-28 01:23:20,4.895259
WM_27373,2019-06-17 09:23:20,3.3460445
WM_8258,2019-01-05 06:33:20,8.604717
WM_2487,2018-11-22 05:03:20,7.421155
WM_35786,2019-08-19 16:03:20,3.0990262
WM_11094,2019-01-25 22:33:20,11.156451
WM_1284,2018-11-10 06:03:20,4.415691
WM_35783,2019-08-19 15:33:20,3.0927334
WM_31001,2019-07-13 16:43:20,4.11008
WM_21270,2019-05-01 15:13:20,3.23552
WM_6596,2018-12-24 12:43:20,10.2167225
WM_35342,2019-08-16 13:53:20,5.8259554
WM_17664,2019-03-21 07:13:20,1.933528
WM_2715,2018-11-23 20:23:20,3.553576
WM_13567,2019-02-13 20:23:20,1.8779556
WM_10571,2019-01-22 04:23:20,7.523442
WM_36806,2019-08-26 19:23:20,4.524286
WM_38529,2019-09-09 23:13:20,8.909878
WM_33866,2019-08-05 14:33:20,6.519219
WM_10420,2019-01-20 20:33:20,9.507374
WM_17604,2019-03-20 20:53:20,4.29861
WM_25033,2019-05-29 22:33:20,5.216731
WM_26961,2019-06-14 10:03:20,3.0024307
WM_13905,2019-02-16 10:23:20,8.715345
WM_9572,2019-01-14 15:13:20,7.5154076
WM_23834,2019-05-20 11:53:20,4.8656707
WM_29975,2019-07-06 07:03:20,4.130164
WM_5753,2018-12-18 03:03:20,9.07785
WM_10612,2019-01-22 12:13:20,10.331063
WM_23196,2019-05-16 00:43:20,6.1153946
WM_36499,2019-08-24 15:33:20,3.840161
WM_12365,2019-02-05 03:33:20,10.184862
WM_7623,2018-12-31 18:13:20,11.098482
WM_34948,2019-08-13 06:23:20,3.0968628
WM_31452,2019-07-16 21:23:20,7.721602
WM_29009,2019-06-29 09:23:20,5.0728507
WM_31546,2019-07-17 13:23:20,4.638332
WM_24439,2019-05-24 20:13:20,5.7950683
WM_30292,2019-07-08 14:33:20,3.6220741
WM_38390,2019-09-08 19:43:20,7.5876813
WM_1378,2018-11-10 21:53:20,5.6948633
WM_19851,2019-04-17 14:33:20,5.5651703
WM_7131,2018-12-28 07:53:20,7.33437
WM_1792,2018-11-13 21:53:20,6.3911324
WM_30168,2019-07-07 15:43:20,3.5238564
WM_32160,2019-07-21 23:13:20,7.59733
WM_38370,2019-09-08 16:23:20,3.6550667
WM_19024,2019-04-04 22:53:20,4.0546627
WM_6253,2018-12-21 20:13:20,13.401812
WM_1197,2018-11-09 11:03:20,3.2181244
WM_39634,2019-09-17 23:43:20,7.424235
WM_794,2018-11-06 03:53:20,4.364108
WM_28551,2019-06-26 00:43:20,7.8447065
WM_33846,2019-08-05 11:13:20,7.1072965
WM_7854,2019-01-02 09:23:20,10.64832
WM_37695,2019-09-03 23:53:20,5.7411976
WM_2188,2018-11-16 17:33:20,3.0456378
WM_27791,2019-06-20 12:53:20,3.222311
WM_20415,2019-04-25 14:03:20,3.3783984
WM_28636,2019-06-26 15:13:20,3.199241
WM_36675,2019-08-25 21:13:20,7.074528
WM_37456,2019-09-02 08:03:20,3.9370136
WM_19568,2019-04-09 02:13:20,2.589667
WM_24804,2019-05-28 05:23:20,4.8766522
WM_20776,2019-04-28 04:43:20,4.241202
WM_35729,2019-08-19 06:23:20,3.1593797
WM_14778,2019-02-23 01:53:20,8.53897
WM_28845,2019-06-28 04:23:20,4.7125297
WM_30860,2019-07-12 16:53:20,7.60746
WM_34266,2019-08-08 11:03:20,2.6586008
WM_16167,2019-03-07 01:33:20,11.019952
WM_12608,2019-02-06 20:33:20,10.635009
WM_15494,2019-02-28 13:13:20,10.415424
WM_24230,2019-05-23 06:03:20,4.837659
WM_36970,2019-08-27 22:43:20,4.730202
WM_29867,2019-07-05 12:03:20,5.066899
WM_6455,2018-12-23 12:23:20,11.23983
WM_22888,2019-05-13 21:03:20,3.893693
WM_8911,2019-01-09 22:33:20,3.6333222
WM_39046,2019-09-13 21:23:20,9.542184
WM_14620,2019-02-21 17:33:20,10.699072
WM_1555,2018-11-12 05:03:20,3.8232086
WM_18850,2019-04-03 01:23:20,3.2108319
WM_7688,2019-01-01 05:03:20,8.010038
WM_34716,2019-08-11 15:33:20,4.8880405
WM_14927,2019-02-24 12:53:20,8.758358
WM_16832,2019-03-13 15:43:20,2.3653822
WM_9129,2019-01-11 11:23:20,7.6349225
WM_5346,2018-12-15 04:23:20,4.822661
WM_13146,2019-02-10 18:03:20,4.9018683
WM_28863,2019-06-28 07:23:20,3.8164225
WM_5205,2018-12-12 04:13:20,10.685334
WM_38553,2019-09-10 03:13:20,6.118925
WM_1750,2018-11-13 14:43:20,3.0626576
WM_5955,2018-12-19 14:13:20,9.182053
WM_19723,2019-04-16 15:13:20,5.7507486
WM_6692,2018-12-25 04:43:20,12.25444
WM_16315,2019-03-08 02:13:20,12.994378
WM_24499,2019-05-25 06:33:20,5.321621
WM_27204,2019-06-16 03:33:20,7.0539303
WM_19643,2019-04-15 09:23:20,2.7549448
WM_19463,2019-04-08 06:13:20,4.9912496
WM_24371,2019-05-24 06:33:20,4.3489723
WM_2638,2018-11-23 06:53:20,10.074466
WM_9647,2019-01-15 03:43:20,8.173351
WM_29137,2019-06-30 07:13:20,5.452378
WM_10410,2019-01-20 18:53:20,10.232759
WM_31725,2019-07-18 20:13:20,7.8015947
WM_89,2018-10-29 11:53:20,9.315995
WM_16238,2019-03-07 13:23:20,7.0284467
WM_7368,2018-12-29 23:23:20,9.674665
WM_10157,2019-01-19 00:03:20,9.6913595
WM_30517,2019-07-10 06:13:20,3.6123374
WM_15067,2019-02-25 13:13:20,8.8846855
WM_15189,2019-02-26 09:33:20,10.127449
WM_25855,2019-06-06 04:53:20,5.012643
WM_14035,2019-02-17 09:33:20,5.6833773
WM_8951,2019-01-10 05:13:20,9.479966
WM_35150,2019-08-14 16:03:20,6.9826
WM_9372,2019-01-13 04:03:20,1.8790108
WM_24945,2019-05-29 07:43:20,3.9142003
WM_39636,2019-09-18 00:03:20,7.2124043
WM_15900,2019-03-05 00:53:20,10.484444
WM_5453,2018-12-15 22:43:20,5.8628573
WM_38069,2019-09-06 14:13:20,2.939616
WM_10489,2019-01-21 08:03:20,6.4079514
WM_35383,2019-08-16 20:43:20,7.685161
WM_14838,2019-02-23 12:53:20,7.182821
WM_29344,2019-07-01 18:53:20,6.74675
WM_8699,2019-01-08 10:03:20,7.7508073
WM_31280,2019-07-15 15:53:20,7.065309
WM_29604,2019-07-03 15:23:20,4.111117
WM_37903,2019-09-05 10:33:20,3.9609644
WM_13453,2019-02-13 01:13:20,7.3818107
WM_25117,2019-05-30 17:33:20,4.2598953
WM_23627,2019-05-19 01:03:20,5.294305
WM_23901,2019-05-20 23:03:20,6.266206
WM_176,2018-10-30 02:53:20,5.9351087
WM_33435,2019-08-02 12:53:20,2.5170906
WM_5513,2018-12-16 09:53:20,6.855091
WM_21498,2019-05-03 07:33:20,1.5469747
WM_14533,2019-02-21 03:03:20,8.173983
WM_16323,2019-03-08 03:33:20,7.8996053
WM_30937,2019-07-13 06:03:20,5.48271
WM_4452,2018-12-06 17:53:20,7.160448
WM_23858,2019-05-20 15:53:20,5.9714613
WM_21055,2019-04-30 03:13:20,3.1543734
WM_35347,2019-08-16 14:43:20,6.2750416
WM_24155,2019-05-22 17:33:20,7.9004045
WM_25932,2019-06-06 18:03:20,4.9968715
WM_33200,2019-07-31 20:53:20,7.7769475
WM_31470,2019-07-17 00:23:20,7.8774185
WM_30308,2019-07-08 17:13:20,4.900341
WM_28830,2019-06-28 01:53:20,5.380719
WM_9637,2019-01-15 02:03:20,9.83852
WM_13722,2019-02-14 23:33:20,10.469013
WM_37795,2019-09-04 16:33:20,3.073467
WM_36227,2019-08-22 17:43:20,4.347526
WM_20043,2019-04-19 19:33:20,4.7557063
WM_25068,2019-05-30 04:33:20,4.7209773
WM_4400,2018-12-06 09:03:20,5.011011
WM_30898,2019-07-12 23:13:20,7.9823
WM_19363,2019-04-07 12:13:20,3.6327333
WM_18893,2019-04-03 16:43:20,3.0309556
WM_35027,2019-08-13 19:33:20,8.0134115
WM_21657,2019-05-05 02:03:20,6.042602
WM_38392,2019-09-08 20:03:20,7.8474784
WM_23823,2019-05-20 10:03:20,2.6084657
WM_27088,2019-06-15 07:43:20,4.191041
WM_17450,2019-03-19 18:33:20,6.7573905
WM_12766,2019-02-07 23:33:20,9.904017
WM_11317,2019-01-28 18:03:20,16.482376
WM_3032,2018-11-26 04:03:20,7.913441
WM_4874,2018-12-09 18:23:20,5.7984962
WM_9261,2019-01-12 09:33:20,2.9631183
WM_17039,2019-03-15 04:03:20,1.6929712
WM_4538,2018-12-07 08:23:20,8.719841
WM_35056,2019-08-14 00:23:20,9.154729
WM_6488,2018-12-23 17:53:20,12.146413
WM_8749,2019-01-08 18:23:20,5.344556
WM_40145,2019-09-22 07:03:20,3.2564168
WM_15210,2019-02-26 13:03:20,11.310971
WM_13542,2019-02-13 16:13:20,5.142819
WM_29306,2019-07-01 12:23:20,4.9485874
WM_37122,2019-08-31 00:23:20,6.757229
WM_22276,2019-05-09 09:53:20,2.678906
WM_24172,2019-05-22 20:23:20,5.790021
WM_21075,2019-04-30 06:33:20,1.5092386
WM_23305,2019-05-16 18:53:20,4.2811127
WM_13958,2019-02-16 19:13:20,9.267868
WM_28014,2019-06-22 02:53:20,6.7946925
WM_21079,2019-04-30 07:13:20,1.52974
WM_17561,2019-03-20 13:33:20,3.4374287
WM_5791,2018-12-18 09:23:20,7.242689
WM_35816,2019-08-19 21:03:20,7.482229
WM_31165,2019-07-14 20:43:20,7.4790826
WM_18716,2019-03-30 04:13:20,4.6504493
WM_33717,2019-08-04 13:13:20,6.5101643
WM_34909,2019-08-12 23:53:20,7.6021285
WM_34405,2019-08-09 10:23:20,3.2618258
WM_15114,2019-02-25 21:03:20,9.580658
WM_12579,2019-02-06 15:43:20,8.550216
WM_19359,2019-04-07 11:33:20,2.9446561
WM_20171,2019-04-22 11:53:20,5.9010353
WM_36068,2019-08-21 15:03:20,4.744187
WM_35702,2019-08-19 01:53:20,5.442689
WM_37383,2019-09-01 19:53:20,8.771418
WM_8640,2019-01-07 23:53:20,8.125353
WM_30626,2019-07-11 00:43:20,6.296516
WM_25412,2019-06-02 03:03:20,4.090831
WM_7106,2018-12-28 03:43:20,9.722952
WM_6835,2018-12-26 04:33:20,8.189524
WM_33216,2019-07-31 23:33:20,7.764646
WM_35423,2019-08-17 03:23:20,5.4900994
WM_18698,2019-03-29 18:03:20,3.2645204
WM_9983,2019-01-17 17:13:20,12.236302
WM_33705,2019-08-04 11:13:20,4.5720854
WM_14681,2019-02-22 03:43:20,10.149444
WM_39478,2019-09-16 21:43:20,6.360429
WM_21807,2019-05-06 03:13:20,6.202529
WM_25313,2019-06-01 06:03:20,4.064433
WM_14552,2019-02-21 06:13:20,9.559661
WM_11767,2019-01-31 22:33:20,10.099732
WM_24897,2019-05-28 21:23:20,8.048712
WM_9295,2019-01-12 15:13:20,5.3667407
WM_37723,2019-09-04 04:33:20,4.5199237
WM_20441,2019-04-25 18:23:20,4.670296
WM_7930,2019-01-02 22:03:20,11.581385
WM_7536,2018-12-31 03:33:20,8.650513
WM_10756,2019-01-23 13:13:20,11.111042
WM_14918,2019-02-24 11:23:20,9.403355
WM_32969,2019-07-30 05:23:20,5.314133
WM_17005,2019-03-14 22:13:20,3.9811063
WM_34628,2019-08-11 00:23:20,9.757426
WM_22201,2019-05-08 21:23:20,4.4930286
WM_3812,2018-12-01 21:23:20,13.572626
WM_25173,2019-05-31 04:03:20,3.4883413
WM_36578,2019-08-25 04:53:20,3.693225
WM_7689,2019-01-01 05:13:20,8.292466
WM_5875,2018-12-19 00:53:20,10.268395
WM_30945,2019-07-13 07:23:20,4.9096313
WM_24138,2019-05-22 14:43:20,4.5467477
WM_6005,2018-12-19 22:33:20,9.83599
WM_29255,2019-07-01 03:43:20,5.3112335
WM_35676,2019-08-18 21:33:20,8.2839575
WM_18033,2019-03-24 03:33:20,4.1510854
WM_23939,2019-05-21 05:23:20,6.549121
WM_18185,2019-03-25 06:23:20,3.1820173
WM_19663,2019-04-15 12:43:20,3.4329195
WM_33033,2019-07-30 16:33:20,5.6247163
WM_20763,2019-04-28 02:33:20,5.5437255
WM_9750,2019-01-15 22:53:20,9.535749
WM_31253,2019-07-15 11:23:20,6.3331475
WM_28228,2019-06-23 16:23:20,7.0131197
WM_3424,2018-11-28 22:13:20,8.441923
WM_38746,2019-09-11 11:33:20,3.168442
WM_16530,2019-03-10 12:23:20,6.923303
WM_32131,2019-07-21 18:23:20,6.843258
WM_30041,2019-07-06 18:03:20,4.9140034
WM_11844,2019-02-01 11:43:20,13.206634
WM_29062,2019-06-29 18:23:20,8.643708
WM_16443,2019-03-09 00:33:20,9.343142
WM_222,2018-10-30 10:33:20,10.693463
WM_36588,2019-08-25 06:33:20,4.1898394
WM_14254,2019-02-18 23:33:20,10.059488
WM_19102,2019-04-05 11:53:20,1.7279079
WM_1252,2018-11-09 22:43:20,7.10394
WM_34049,2019-08-06 21:33:20,7.206312
WM_30279,2019-07-08 12:23:20,3.7469413
WM_20417,2019-04-25 14:23:20,4.3828044
WM_39395,2019-09-16 07:53:20,5.7749844
WM_19067,2019-04-05 06:03:20,4.4685674
WM_25889,2019-06-06 10:33:20,3.1648326
WM_36122,2019-08-22 00:03:20,7.892228
WM_16370,2019-03-08 12:13:20,7.289713
WM_31102,2019-07-14 10:13:20,2.4400947
WM_3931,2018-12-02 22:23:20,10.908177
WM_39060,2019-09-13 23:43:20,6.223226
WM_40014,2019-09-21 09:13:20,3.9249442
WM_2915,2018-11-25 06:43:20,6.0734277
WM_7444,2018-12-30 12:13:20,14.08189
WM_12126,2019-02-03 11:13:20,10.420347
WM_27468,2019-06-18 01:33:20,7.2524676
WM_1483,2018-11-11 15:53:20,4.1745076
WM_37806,2019-09-04 18:23:20,1.8436893
WM_38185,2019-09-07 09:33:20,2.7401962
WM_29434,2019-07-02 10:13:20,3.5431592
WM_12619,2019-02-06 22:23:20,13.325492
WM_22608,2019-05-11 20:23:20,5.2157273
WM_17366,2019-03-19 03:23:20,3.4448843
WM_13619,2019-02-14 05:43:20,8.279016
WM_22307,2019-05-09 15:03:20,5.3686695
WM_7241,2018-12-29 02:13:20,8.894673
WM_17685,2019-03-21 10:53:20,3.1552734
WM_14582,2019-02-21 11:13:20,10.983884
WM_20792,2019-04-28 07:23:20,2.4883132
WM_930,2018-11-07 05:23:20,2.6972039
WM_30961,2019-07-13 10:03:20,5.4083858
WM_355,2018-10-31 16:43:20,5.346453
WM_25240,2019-05-31 16:13:20,3.9180734
WM_22611,2019-05-11 20:53:20,5.764318
WM_7147,2018-12-28 10:33:20,9.172863
WM_25502,2019-06-02 20:03:20,4.4399996
WM_9349,2019-01-13 00:13:20,5.5429153
WM_8167,2019-01-04 15:23:20,5.3823686
WM_7386,2018-12-30 02:23:20,8.981181
WM_11626,2019-01-30 22:03:20,9.057408
WM_35311,2019-08-15 19:03:20,6.612924
WM_16907,2019-03-14 04:13:20,7.5067015
WM_29933,2019-07-05 23:23:20,6.9453325
WM_34510,2019-08-10 04:23:20,4.428545
WM_37418,2019-09-02 01:43:20,7.0790763
WM_16180,2019-03-07 03:43:20,8.91255
WM_35454,2019-08-17 08:33:20,5.784501
WM_28651,2019-06-26 17:43:20,2.898488
WM_18134,2019-03-24 21:13:20,5.70488
WM_37080,2019-08-28 17:03:20,2.9475853
WM_31763,2019-07-19 02:53:20,5.569665
WM_7750,2019-01-01 16:03:20,11.776256
WM_15967,2019-03-05 13:23:20,8.052502
WM_5452,2018-12-15 22:33:20,6.2567716
WM_16187,2019-03-07 04:53:20,7.863244
WM_26643,2019-06-11 23:53:20,5.7693543
WM_15223,2019-02-26 15:13:20,9.51867
WM_20714,2019-04-27 18:23:20,4.9645653
WM_32683,2019-07-27 17:43:20,7.57202
WM_29467,2019-07-02 15:53:20,4.250359
WM_5307,2018-12-14 21:43:20,7.9144917
WM_34215,2019-08-08 02:33:20,6.276986
WM_22044,2019-05-07 18:43:20,6.160925
WM_30035,2019-07-06 17:03:20,3.7411704
WM_28415,2019-06-25 00:53:20,7.6924744
WM_7457,2018-12-30 14:23:20,10.670787
WM_36796,2019-08-26 17:43:20,2.9384456
WM_22150,2019-05-08 12:23:20,6.287043
WM_20206,2019-04-22 17:43:20,3.3989499
WM_5634,2018-12-17 06:33:20,5.372744
WM_30101,2019-07-07 04:13:20,3.3754613
WM_14264,2019-02-19 01:13:20,9.0141115
WM_35376,2019-08-16 19:33:20,7.0031867
WM_12029,2019-02-02 19:03:20,11.506233
WM_36641,2019-08-25 15:33:20,2.4522371
WM_12714,2019-02-07 14:53:20,4.712666
WM_29444,2019-07-02 12:03:20,4.7527704
WM_25512,2019-06-02 21:53:20,4.0659847
WM_4681,2018-12-08 09:03:20,7.2469654
WM_27826,2019-06-20 18:43:20,4.691988
WM_1267,2018-11-10 01:13:20,3.892013
WM_3273,2018-11-27 20:43:20,2.2438636
WM_11605,2019-01-30 18:33:20,15.055367
WM_17939,2019-03-23 08:43:20,2.6167476
WM_10950,2019-01-24 22:13:20,8.839996
WM_13397,2019-02-12 15:53:20,6.637646
WM_10514,2019-01-21 12:13:20,15.254875
WM_10004,2019-01-17 21:43:20,9.313002
WM_5988,2018-12-19 19:43:20,14.134356
WM_6076,2018-12-20 10:23:20,11.104834
WM_628,2018-11-04 19:33:20,10.64063
WM_30376,2019-07-09 06:33:20,3.3597872
WM_385,2018-10-31 21:53:20,6.4345546
WM_94,2018-10-29 12:43:20,8.649846
WM_15230,2019-02-26 16:23:20,9.719108
WM_13289,2019-02-11 19:43:20,3.6254344
WM_24013,2019-05-21 17:43:20,6.0070257
WM_38361,2019-09-08 14:53:20,4.556317
WM_33246,2019-08-01 04:43:20,5.538767
WM_30261,2019-07-08 08:23:20,6.390054
WM_18138,2019-03-24 21:53:20,5.5919213
WM_24260,2019-05-23 11:13:20,6.4878683
WM_16103,2019-03-06 14:23:20,10.012831
WM_4275,2018-12-05 09:43:20,4.492237
WM_33970,2019-08-06 08:23:20,5.2924194
WM_38814,2019-09-11 22:53:20,7.198202
WM_5005,2018-12-10 17:43:20,5.4519196
WM_8863,2019-01-09 14:23:20,7.7552943
WM_15033,2019-02-25 07:13:20,9.916011
WM_5889,2018-12-19 03:13:20,9.736257
WM_10230,2019-01-19 12:33:20,12.538891
WM_15884,2019-03-04 22:03:20,10.04633
WM_26652,2019-06-12 01:33:20,6.1056657
WM_35145,2019-08-14 15:13:20,7.004128
WM_14647,2019-02-21 22:03:20,8.336968
WM_6861,2018-12-26 09:33:20,9.41103
WM_6142,2018-12-20 21:23:20,12.446956
WM_37127,2019-08-31 01:13:20,6.653173
WM_2446,2018-11-21 21:13:20,4.7674413
WM_23656,2019-05-19 06:13:20,4.2257614
WM_27238,2019-06-16 09:33:20,2.8294103
WM_32470,2019-07-24 03:33:20,3.381023
WM_13192,2019-02-11 01:43:20,6.717245
WM_143,2018-10-29 20:53:20,4.6070433
WM_232,2018-10-30 12:13:20,9.429371
WM_6343,2018-12-22 11:23:20,7.1641636
WM_688,2018-11-05 08:33:20,7.3760376
WM_18679,2019-03-28 22:33:20,4.0753813
WM_32638,2019-07-27 10:13:20,4.066866
WM_9411,2019-01-13 10:43:20,5.5037727
WM_1622,2018-11-12 16:13:20,3.558876
WM_32024,2019-07-20 23:13:20,8.6772175
WM_36333,2019-08-23 11:23:20,2.7957525
WM_30002,2019-07-06 11:33:20,5.0514493
WM_29206,2019-06-30 19:33:20,7.4610906
WM_13769,2019-02-15 11:03:20,10.4160795
WM_8191,2019-01-04 19:23:20,6.0332656
WM_860,2018-11-06 15:33:20,5.277926
WM_18394,2019-03-26 20:13:20,2.9698334
WM_22105,2019-05-08 04:53:20,3.8309083
WM_35846,2019-08-20 02:03:20,4.3195744
WM_13255,2019-02-11 14:03:20,8.765134
WM_6289,2018-12-22 02:13:20,8.551889
WM_100,2018-10-29 13:43:20,8.457031
WM_29055,2019-06-29 17:13:20,7.802372
